,100nM,1000nM,pred
35126,1.77,2.42,5.21206022250751
35127,0.69,1.45,5.207330895932625
35128,3.5,5.1,5.223386633135093
35129,2.65,4.74,5.2214309700991635
35130,2.16,2.11,5.213145933735853
35131,1.31,1.69,5.209686085141553
35132,2.06,2.39,5.214567240486822
35133,2.59,1.29,5.235026368246154
35134,4.19,2.55,5.214981886450523
35135,0.0,0.0,5.533858674355828
35136,2.97,3.38,5.238032008381865
35137,10.61,9.63,5.3204168883926775
35138,2.77,2.47,5.217383129864822
35139,6.28,2.93,5.219856293520293
35140,0.26,3.7,5.217774558864052
35141,1.99,2.03,5.213145933735853
35142,5.15,6.55,5.238037932918122
35143,6.18,6.6,5.2351192864165785
35144,15.52,3.05,5.5206093915791286
35145,2.4,2.38,5.227104602628478
35146,0.0,0.0,5.592854719027926
35147,0.12,1.55,5.210332288233469
35148,2.79,4.52,5.2214309700991635
35149,2.3,2.3,5.214567240486822
35150,0.84,1.4,5.207865228863379
35151,1.89,4.58,5.216444277324657
35152,0.0,0.0,5.535688288779428
35153,1.59,1.73,5.209686085141553
35154,0.47,1.54,5.210332288233469
35155,1.41,0.87,5.214986813661258
35156,1.0,0.67,5.2199967195144295
35157,0.74,2.3,5.291873651044993
35158,0.78,1.31,5.207865228863379
35159,1.77,2.03,5.210638915756541
35160,3.68,9.51,5.2798724906692955
35161,1.46,0.63,5.214986813661258
35162,0.82,1.3,5.207865228863379
35163,1.41,0.53,5.214986813661258
35164,1.6,1.95,5.209686085141553
35165,2.65,2.41,5.217383129864822
35166,3.1,3.89,5.219029726684865
35167,2.86,3.9,5.2214309700991635
35168,1.87,1.57,5.218110027745154
35169,1.61,2.76,5.214392147224679
35170,2.88,1.865,5.223096720519661
35171,2.65,7.64,5.303418243097341
35172,4.19,3.17,5.219856293520293
35173,3.87,4.98,5.220854834214797
35174,5.77,10.39,5.657654363747703
35175,2.73,2.91,5.219715054581991
35176,0.9,1.77,5.214695990994724
35177,1.39,3.19,5.216934629577281
35178,2.53,2.33,5.217383129864822
35179,4.95,4.5,5.219029726684865
35180,0.0,1.17,5.538935675927737
35181,2.22,2.48,5.214567240486822
35182,7.55,9.54,5.276953844167752
35183,2.9,4.24,5.233944970885774
35184,1.09,1.38,5.21732527852248
35185,2.8449999999999998,4.27,5.2214309700991635
35186,1.92,0.6,5.272728046220816
35187,2.35,1.52,5.232818193283317
35188,0.0,0.0,5.532369827908906
35189,0.0,0.0,5.797302855778351
35190,0.0,1.09,5.25862569879908
35191,0.53,0.97,5.214618941900766
35192,0.91,2.02,5.214695990994724
35193,4.69,5.6,5.225685933665366
35194,0.0,0.0,5.532369827908906
35195,0.0,0.3,5.385943909237274
35196,5.37,7.69,5.294713126779667
35197,1.39,0.0,5.264439732537505
35198,3.41,7.48,5.468448149951597
35199,9.52,2.15,5.232909060235327
35200,2.23,2.03,5.213145933735853
35201,2.62,3.57,5.2214309700991635
35202,2.91,3.09,5.234771537721203
35203,0.61,1.19,5.221059464124905
35204,1.51,1.66,5.209686085141553
35205,1.09,2.25,5.222475632343859
35206,0.47,0.0,5.2233984632533
35207,0.0,0.0,5.785014402955592
35208,0.63,0.76,5.212631624452331
35209,2.57,3.21,5.222257536934594
35210,2.4,1.98,5.232818193283317
35211,3.18,5.07,5.220854834214797
35212,2.11,0.0,5.3498294682083465
35213,0.0,0.0,5.485364881139113
35214,2.87,0.33,5.304592329208505
35215,3.41,2.7,5.217313811167691
35216,2.3,2.21,5.214567240486822
35217,0.0,0.0,6.1077413529482625
35218,0.68,1.45,5.207330895932625
35219,2.14,3.58,5.218615080721165
35220,0.0,0.43,5.231521310468984
35221,2.26,3.67,5.218615080721165
35222,0.0,0.0,5.401779321941261
35223,0.0,1.93,5.628050223260117
35224,0.38,2.3766666666666665,5.216016974985602
35225,0.1,1.28,5.215443033523262
35226,1.91,2.88,5.214728361807484
35227,0.0,0.0,5.535688288779428
35228,0.0,1.97,5.3750677997787575
35229,0.94,1.06,5.218982644662021
35230,0.7,3.34,5.2188602040593
35231,0.0,0.0,5.535688288779428
35232,0.0,0.0,5.5064831896745785
35233,3.27,0.61,5.276734802331993
35234,3.79,4.51,5.219029726684865
35235,2.48,4.83,5.2214309700991635
35236,0.67,0.41,5.214435009380733
35237,3.42,4.02,5.219029726684865
35238,3.05,1.32,5.234046431582824
35239,2.57,3.93,5.2214309700991635
35240,0.0,0.0,5.396469238369492
35241,1.44,1.06,5.21397273880885
35242,2.33,6.23,5.226960181823638
35243,2.2,1.39,5.232210478868154
35244,2.03,2.52,5.214567240486822
35245,4.12,4.25,5.219029726684865
35246,6.15,5.86,5.224456181285795
35247,3.88,2.86,5.217313811167691
35248,4.49,9.21,5.2798724906692955
35249,3.0,3.74,5.247064493989758
35250,3.4914285714285715,4.972857142857143,5.220854834214797
35251,2.306,5.875,5.226960181823638
35252,0.54,8.69,5.3449703462061855
35253,4.35,4.97,5.220854834214797
35254,2.33,0.0,5.322098003553449
35255,0.15,5.15,5.226672211003194
35256,0.08499999999999996,2.25,5.220593387344641
35257,5.25,5.27,5.223386633135093
35258,2.03,7.42,5.466738366255372
35259,0.07,5.17,5.234948603171298
35260,0.65,0.73,5.212631624452331
35261,3.18,3.59,5.219029726684865
35262,2.97,15.42,5.790336907032087
35263,3.3,8.03,5.2798724906692955
35264,6.275,7.495,5.472735704854654
35265,4.33,4.073333333333333,5.219029726684865
35266,2.14,0.0,5.333113882658481
35267,3.9,8.57,5.2798724906692955
35268,6.59,7.14,5.386923222864086
35269,3.93,6.41,5.238037932918122
35270,2.02,5.05,5.2204401882510965
35271,5.32,3.24,5.2554388461287544
35272,6.06,15.337499999999999,5.789345924843568
35273,0.02,1.09,5.219837496485754
35274,5.1,3.07,5.219856293520293
35275,4.11,2.25,5.214981886450523
35276,0.0,10.91,6.201085505619298
35277,1.58,1.32,5.210220418072307
35278,6.9399999999999995,7.575,5.3901151930302795
35279,4.55,5.76,5.227374827787338
35280,3.21,7.84,5.287908529800872
35281,1.98,1.93,5.220280831141662
35282,0.16,1.21,5.224060856425749
35283,1.46,3.06,5.216934629577281
35284,0.41,0.85,5.215633016753174
35285,1.81,4.41,5.216444277324657
35286,0.0,0.0,5.753737627831562
35287,4.84,2.54,5.214981886450523
35288,1.5,2.24,5.21206022250751
35289,3.49,12.16,5.675947141229154
35290,3.71,8.19,5.2798724906692955
35291,2.45,0.0,5.352645357586346
35292,3.25,3.05,5.219856293520293
35293,3.27,0.0,5.351665420923016
35294,4.92,5.18,5.223386633135093
35295,0.4,3.67,5.217774558864052
35296,4.53,2.83,5.217313811167691
35297,5.78,8.83,5.276953844167752
35298,3.88,2.67,5.217313811167691
35299,0.0,0.0,5.785238940954993
35300,0.0,0.0,5.851856067143446
35301,0.92,1.2,5.228424559187004
35302,1.95,2.01,5.218110027745154
35303,11.88,11.38,5.7026362480297195
35304,0.0,0.18,5.225712793849682
35305,6.0,6.66,5.241425807636866
35306,3.14,51.005,6.625773206644145
35307,0.77,5.4,5.219130073013438
35308,0.73,0.87,5.212631624452331
35309,3.84,22.83,6.185240513465818
35310,2.88,5.71,5.229776071201638
35311,3.85,12.43,5.675947141229154
35312,1.26,5.07,5.215642913915892
35313,1.66,1.82,5.209686085141553
35314,5.99,6.88,5.3143671641371135
35315,3.36,4.08,5.219029726684865
35316,0.0,1.28,5.82942861129234
35317,3.69,2.06,5.214981886450523
35318,6.79,2.14,5.214981886450523
35319,2.21,1.35,5.232210478868154
35320,0.69,1.24,5.221059464124905
35321,1.01,0.95,5.221077599259023
35322,1.24,1.03,5.21397273880885
35323,0.05,1.12,5.219837496485754
35324,2.33,4.55,5.218615080721165
35325,0.17,1.79,5.210332288233469
35326,7.08,7.6,5.380089999069409
35327,1.1,3.07,5.227350039413631
35328,4.7,3.75,5.219029726684865
35329,0.0,0.0,5.489329739724805
35330,5.25,2.93,5.219856293520293
35331,1.26,1.25,5.223414653333832
35332,4.51,3.29,5.223116764180956
35333,2.54,2.48,5.217383129864822
35334,5.88,5.99,5.224456181285795
35335,3.64,3.21,5.219856293520293
35336,10.09,12.71,5.702422494281781
35337,4.79,9.72,5.2798724906692955
35338,3.42,8.62,5.2798724906692955
35339,3.82,6.08,5.227374827787338
35340,0.37,0.0,5.24204182040656
35341,0.0,0.0,5.267033798124529
35342,5.61,3.83,5.219029726684865
35343,4.39,3.08,5.219856293520293
35344,1.84,3.65,5.216444277324657
35345,3.91,2.73,5.217313811167691
35346,0.21,0.0,5.253447322384655
35347,4.68,3.84,5.219029726684865
35348,0.31,0.0,5.231025941301526
35349,0.92,0.0,5.2578110251459105
35350,0.12,2.33,5.216016974985602
35351,1.16,0.38,5.326096778092621
35352,3.76,5.59,5.225685933665366
35353,2.78,2.57,5.219715054581991
35354,5.31,6.13,5.227374827787338
35355,0.6,1.36,5.207865228863379
35356,4.31,5.48,5.223386633135093
35357,1.73,2.74,5.214392147224679
35358,0.0,1.76,5.257396882714899
35359,3.42,7.48,5.468448149951597
35360,1.36,3.98,5.213817806385961
35361,1.07,3.02,5.227350039413631
35362,3.05,5.71,5.227374827787338
35363,1.49,5.83,5.222162907488435
35364,4.56,14.13,5.6961837837243054
35365,2.86,4.94,5.223256077629096
35366,4.65,3.31,5.223116764180956
35367,7.7,11.72,5.6730284947276095
35368,1.82,2.97,5.217270844160086
35369,1.16,2.59,5.224807557061028
35370,2.26,5.45,5.222971987171393
35371,3.87,2.92,5.219856293520293
35372,6.13,8.6,5.276953844167752
35373,0.77,0.56,5.212631624452331
35374,3.69,3.15,5.219856293520293
35375,4.03,5.82,5.227374827787338
35376,5.8,5.92,5.224456181285795
35377,1.42,2.13,5.21206022250751
35378,0.525,0.72,5.215633016753174
35379,0.0,0.0,5.498293235282284
35380,0.15,0.0,5.24204182040656
35381,0.0,0.0,5.407827908232051
35382,1.44,0.21,5.223118728262658
35383,0.0,0.29,5.3624414579714434
35384,1.11,2.54,5.222475632343859
35385,1.65,2.63,5.214392147224679
35386,4.49,10.04,5.2798724906692955
35387,0.0,0.0,5.261723714552761
35388,0.0,2.98,5.229167774223479
35389,7.94,19.14,5.7622674606108255
35390,0.38,0.0,5.258757405956424
35391,6.78,4.73,5.219029726684865
35392,2.49,11.09,5.674019476916127
35393,3.58,5.04,5.220854834214797
35394,3.22,5.96,5.227374827787338
35395,2.72,3.54,5.2214309700991635
35396,1.2,2.29,5.222475632343859
35397,2.71,4.29,5.2214309700991635
35398,1.62,1.03,5.21397273880885
35399,0.0,0.0,5.498293235282284
35400,0.0,0.0,5.785238940954993
35401,3.36,12.06,5.675947141229154
35402,3.98,52.805,6.7016456016912445
35403,3.51,4.06,5.219029726684865
35404,7.37,8.31,5.276953844167752
35405,0.0,0.0,5.261723714552761
35406,1.44,3.34,5.21790484388205
35407,1.44,2.58,5.214392147224679
35408,4.68,6.66,5.244344454138409
35409,4.19,4.95,5.220854834214797
35410,0.0,0.0,6.1077413529482625
35411,2.99,1.61,5.23561072130627
35412,2.29,4.17,5.218615080721165
35413,0.0,0.0,5.261723714552761
35414,0.0,1.21,5.525945216988401
35415,0.0,0.0,5.785014402955592
35416,0.0,0.0,5.738355252137683
35417,3.66,13.013333333333334,5.679297488302052
35418,0.55,0.89,5.215633016753174
35419,1.8,4.91,5.213817806385961
35420,0.0,0.0,5.785014402955592
35421,0.0,0.0,5.29307127347368
35422,3.47,3.68,5.219029726684865
35423,2.01,4.31,5.218615080721165
35424,0.0,0.0,5.4142896485485466
35425,0.0,0.0,5.529587059518325
35426,4.13,2.66,5.217313811167691
35427,0.87,2.29,5.213015582684758
35428,3.22,3.77,5.219029726684865
35429,3.76,0.63,5.276734802331993
35430,1.29,1.71,5.209686085141553
35431,1.31,5.45,5.218174712836188
35432,1.96,0.64,5.272728046220816
35433,0.0,1.62,5.828894278361586
35434,0.9,3.86,5.222138261625307
35435,0.41,1.85,5.210332288233469
35436,3.96,1.83,5.222116783856332
35437,0.0,0.34,5.460759462414131
35438,0.92,3.38,5.226225299121399
35439,2.01,4.84,5.218615080721165
35440,1.65,2.57,5.214392147224679
35441,3.1,16.6,5.792264571345111
35442,1.07,1.94,5.216790945591726
35443,1.5957142857142856,3.1957142857142857,5.216934629577281
35444,3.7299999999999995,6.4975,5.238037932918122
35445,0.0,0.0,5.489329739724805
35446,1.08,6.84,5.3324274745206175
35447,3.2,3.74,5.219029726684865
35448,1.15,1.39,5.21732527852248
35449,0.47,0.53,5.215633016753174
35450,4.43,3.29,5.223116764180956
35451,1.3,2.43,5.21206022250751
35452,1.39,0.0,5.259129648965737
35453,0.06,0.0,5.239302333469631
35454,1.07,1.64,5.216790945591726
35455,1.42,9.05,5.273365432637865
35456,0.79,4.67,5.214773166563209
35457,0.0,2.02,5.3750677997787575
35458,1.9733333333333334,3.263333333333333,5.2227021182172555
35459,15.76,8.99,5.617383079346422
35460,0.0,2.34,5.496832529882212
35461,2.58,4.51,5.2214309700991635
35462,4.8,6.51,5.238037932918122
35463,4.0,9.4,5.2798724906692955
35464,0.0,1.01,5.500749278364702
35465,3.8,12.625,5.679297488302052
35466,0.69,1.67,5.207330895932625
35467,0.45,3.2,5.220891382055374
35468,0.62,1.63,5.207330895932625
35469,2.73,4.51,5.2214309700991635
35470,0.0,0.85,5.534326346947535
35471,2.635,3.7750000000000004,5.2214309700991635
35472,1.4,0.02,5.22908078983438
35473,3.9066666666666663,7.0925,5.389841869365629
35474,0.0,1.1,5.800579694621201
35475,0.46,1.59,5.210332288233469
35476,0.69,0.0,5.2203970709524565
35477,1.22,1.42,5.216790945591726
35478,1.73,4.95,5.215642913915892
35479,0.07,1.17,5.232337248593853
35480,0.0,8.3,5.375869884887196
35481,0.0,0.07,5.513417307397848
35482,0.16,2.62,5.218348899702772
35483,1.6,1.53,5.209686085141553
35484,0.20500000000000002,1.215,5.224060856425749
35485,2.82,2.24,5.217383129864822
35486,0.0,0.12,5.264500996163007
35487,4.56,2.91,5.217313811167691
35488,0.0,0.0,5.785238940954993
35489,0.48,0.0,5.231025941301526
35490,6.68,5.3,5.223386633135093
35491,2.46,2.83,5.219715054581991
35492,0.0,0.0,5.527757445094723
35493,0.0,0.0,5.750419166961039
35494,0.58,0.0,5.231025941301526
35495,0.22,1.28,5.210866621164223
35496,3.79,3.01,5.219856293520293
35497,11.7,14.69,5.80941627578478
35498,1.74,4.53,5.213817806385961
35499,6.0,4.94,5.220854834214797
35500,1.18,1.29,5.21732527852248
35501,1.17,1.73,5.216790945591726
35502,3.24,3.21,5.219856293520293
35503,0.8,1.3,5.207865228863379
35504,0.48,2.13,5.216016974985602
35505,2.05,7.11,5.38222102199733
35506,0.0,1.63,5.218608680401574
35507,1.1,1.69,5.216790945591726
35508,0.0,0.0,5.785238940954993
35509,0.0,0.38,5.460759462414131
35510,0.94,1.19,5.228424559187004
35511,0.02,2.47,5.224293367153707
35512,1.59,1.42,5.209686085141553
35513,0.11,2.34,5.216016974985602
35514,0.2,0.0,5.24204182040656
35515,1.48,3.56,5.213817806385961
35516,0.94,3.26,5.226225299121399
35517,0.0,4.17,5.226050951032157
35518,0.0,0.45,5.368123499058221
35519,1.21,0.72,5.2220916741114305
35520,1.16,1.26,5.230519513784006
35521,4.07,2.73,5.217313811167691
35522,0.0,0.58,5.223909408921278
35523,0.78,3.05,5.2178899897545294
35524,2.28,1.38,5.232210478868154
35525,0.99,1.43,5.214695990994724
35526,5.24,1.49,5.222116783856332
35527,0.56,2.36,5.216016974985602
35528,0.54,0.87,5.215633016753174
35529,1.75,4.07,5.213817806385961
35530,1.69,7.99,5.2797877597600635
35531,0.89,2.26,5.213015582684758
35532,0.2,0.9,5.215633016753174
35533,0.0,0.0,5.28910641488799
35534,0.11,0.2,5.217436401681577
35535,3.57,2.74,5.217313811167691
35536,0.34,0.58,5.215633016753174
35537,0.69,0.71,5.212631624452331
35538,0.0,0.0,5.261723714552761
35539,0.0,0.0,5.785238940954993
35540,0.01,0.42,5.225712793849682
35541,0.0,0.0,5.239302333469631
35542,0.8,0.76,5.212631624452331
35543,0.0,1.34,5.544995392892773
35544,0.78,0.0,5.310039702651467
35545,0.24,0.83,5.215633016753174
35546,0.7,1.42,5.207330895932625
35547,4.98,4.78,5.219029726684865
35548,0.0,0.0,5.231674855421404
35549,0.0,0.0,5.5343809857863375
35550,1.37,2.4,5.21206022250751
35551,1.5,1.71,5.209686085141553
35552,1.13,5.5,5.2285901226725375
35553,0.44,1.39,5.210866621164223
35554,0.57,4.13,5.217774558864052
35555,0.76,3.55,5.214773166563209
35556,2.68,2.84,5.219715054581991
35557,3.11,8.02,5.2798724906692955
35558,3.07,7.77,5.287908529800872
35559,1.67,1.98,5.209686085141553
35560,4.73,11.9,5.675947141229154
35561,0.0,0.47,5.526407766337184
35562,0.0,0.41,5.513417307397848
35563,1.8,0.17,5.275900902266811
35564,1.09,0.08,5.223895059039834
35565,1.19,0.84,5.2220916741114305
35566,0.0,0.0,5.7926795843473995
35567,1.96,2.61,5.214728361807484
35568,0.37,2.22,5.216016974985602
35569,1.44,4.26,5.213817806385961
35570,0.0,1.14,5.232337248593853
35571,2.755,4.905,5.2214309700991635
35572,0.0,0.21,5.225712793849682
35573,0.0,4.64,5.226050951032157
35574,0.62,1.22,5.221059464124905
35575,0.0,2.26,5.825888857468632
35576,0.0,0.0,5.48353703559096
35577,0.73,3.19,5.2178899897545294
35578,0.92,2.21,5.220380677746857
35579,0.77,10.43,5.833695529841671
35580,0.0,1.02,5.261683536382197
35581,0.57,2.28,5.216016974985602
35582,2.67,1.82,5.223096720519661
35583,0.0,0.0,5.231674855421404
35584,1.35,6.39,5.232826012619217
35585,7.08,1.49,5.222116783856332
35586,0.61,2.18,5.213015582684758
35587,0.13,2.54,5.216016974985602
35588,1.93,5.23,5.220801183774886
35589,0.69,0.98,5.2116175495999215
35590,0.46,1.61,5.210332288233469
35591,1.84,1.25,5.238858543076568
35592,0.0,0.0,5.239302333469631
35593,0.0,0.0,5.498517773281685
35594,1.45,4.03,5.213817806385961
35595,2.3,2.85,5.2168991652039916
35596,0.22,1.14,5.224060856425749
35597,0.0,3.58,5.477400249150574
35598,0.0,0.0,5.785238940954993
35599,0.0,3.27,5.268926190841573
35600,9.08,0.51,5.2648421198007656
35601,1.42,0.0,5.236708267882607
35602,0.73,0.84,5.212631624452331
35603,0.0,0.0,6.1077413529482625
35604,0.55,1.37,5.210866621164223
35605,0.39,1.47,5.210332288233469
35606,0.0,0.82,5.262697611234605
35607,1.42,0.16,5.223118728262658
35608,0.0,0.0,5.5343809857863375
35609,0.42,0.0,5.2233984632533
35610,1.82,0.040000000000000036,5.305567698005722
35611,0.0,0.06,5.513417307397848
35612,0.29,2.13,5.216016974985602
35613,0.0,0.0,5.532369827908906
35614,0.13,4.66,5.217774558864052
35615,0.0,0.0,5.529362521518924
35616,0.0,2.53,5.224293367153707
35617,0.32,1.12,5.211561104317649
35618,0.74,1.3,5.207865228863379
35619,2.42,0.43,5.314313801972161
35620,4.37,2.48,5.214981886450523
35621,3.68,5.3,5.223386633135093
35622,0.0,0.0,5.527757445094723
35623,2.73,6.63,5.240439176332421
35624,2.46,3.55,5.2214309700991635
35625,2.69,5.81,5.229776071201638
35626,0.7,1.68,5.207330895932625
35627,2.14,1.86,5.220280831141662
35628,3.44,9.1,5.2798724906692955
35629,0.0,0.93,5.52460438140878
35630,2.32,3.43,5.2227021182172555
35631,7.15,6.71,5.241425807636866
35632,6.67,9.99,5.276953844167752
35633,5.86,6.16,5.224456181285795
35634,11.87,32.34,6.435416264229111
35635,0.0,0.0,5.509528799717235
35636,6.947142857142857,32.76714285714286,6.473483291018435
35637,4.2299999999999995,16.486,5.792264571345111
35638,1.06,0.0,5.691534305194307
35639,4.68,8.53,5.2798724906692955
35640,1.66,1.84,5.209686085141553
35641,0.0,4.29,5.384266359882871
35642,1.665,1.945,5.209686085141553
35643,6.28,6.25,5.224456181285795
35644,7.95,41.61,6.50608315828176
35645,6.39,37.62,6.513659929555055
35646,0.0,1.56,5.257396882714899
35647,3.8,3.92,5.219029726684865
35648,22.84,64.83,6.958924527031141
35649,7.5,36.05,6.488786538573945
35650,10.855,45.894999999999996,6.569091677684657
35651,5.376666666666666,25.223333333333333,6.205612013891326
35652,5.73,5.9,5.224456181285795
35653,0.99,3.43,5.226225299121399
35654,12.09,43.71,6.489434826617461
35655,5.79,14.74,5.784358643766778
35656,9.7,26.04,6.192250770521383
35657,6.05,26.96,6.212300028464734
35658,9.085,28.0975,6.187253389414926
35659,1.39,1.24,5.223414653333832
35660,8.68,6.54,5.2351192864165785
35661,2.8,2.69,5.219715054581991
35662,10.39,59.78,6.691793874730849
35663,2.11,1.56,5.220280831141662
35664,8.3,8.815000000000001,5.276953844167752
35665,5.49,5.48,5.223386633135093
35666,5.96,24.215,6.212300028464734
35667,6.01,4.57,5.219029726684865
35668,1.21,4.38,5.224233216222309
35669,2.43,6.13,5.229776071201638
35670,1.74,5.65,5.222162907488435
35671,5.47,8.42,5.2866287949406665
35672,0.6,1.49,5.207330895932625
35673,7.6,6.17,5.224456181285795
35674,3.54,2.1,5.214981886450523
35675,6.03,4.31,5.219029726684865
35676,5.05,7.89,5.287908529800872
35677,3.43,4.675,5.219029726684865
35678,3.98,5.5,5.223386633135093
35679,5.42,11.93,5.675947141229154
35680,4.0,6.15,5.227374827787338
35681,15.22,56.26,6.619069436615483
35682,5.37,8.77,5.2798724906692955
35683,16.48,57.73,6.274359969169411
35684,5.44,6.16,5.234131132058709
35685,0.0,0.0,5.738355252137683
35686,0.0,0.0,6.089031990629644
35687,0.73,0.01,5.2203970709524565
